ID,Gen,Name,Type,AC (MD?),AC,PW,PP,PR,Charge,Recoil,Source,Resistance,Description,TODO Check Description Difference,Target,Effect Chance
612,6,King’s Shield,Steel,-1,,,10,4,0,0,None,None,The user takes a defensive stance while it protects itself from damage. It also harshly lowers the Attack stat of any attacker who makes direct contact.,The user takes a defensive stance while it protects itself from damage. It also harshly lowers the Attack stat of any attacker who makes direct contact.,The user.,TODO
613,6,Play Nice,Normal,-1,,,20,0,0,0,None,None,"The user and the target become friends, and the target loses its will to fight. This lowers the target's Sp. Atk stat.",The user and the target become friends and the target loses its will to fight. This lowers the target’s Attack stat.,"One other Pokémon on the field, selected by the trainer.",100
614,6,Confide,Normal,-1,,,20,0,0,0,None,None,"The user tells the target a secret, and the target loses its ability to concentrate. This lowers the target's Sp. Atk stat.",The user tells the target a secret and the target loses its ability to concentrate. This lowers the target’s Sp. Atk stat.,"One other Pokémon on the field, selected by the trainer.",100
615,6,Diamond Storm,Rock,95,95,100,5,0,0,0,Attack,Defense,The user whips up a storm of diamonds to damage opposing Pokémon. This may also sharply raise the user's Defense stat.,The user whips up a storm of diamonds to damage opposing Pokémon. This may also sharply raise the user’s Defense stat.,All opposing Pokémon.,50
616,6,Steam Eruption,Water,95,95,110,5,0,0,0,S. Attack,S. Defense,The user immerses the target in superheated steam. This may also leave the target with a burn.,The user immerses the target in superheated steam. This may also leave the target with a burn.,"One other Pokémon on the field, selected by the trainer.",30
617,6,Hyperspace Hole,Psychic,-1,,80,5,0,0,0,S. Attack,S. Defense,"Using a hyperspace hole, the user appears right next to the target and strikes. This also hits a target using Protect or Detect.",Using a hyperspace hole the user appears right next to the target and strikes. This also hits a target using a move such as Protect or Detect.,"One other Pokémon on the field, selected by the trainer.",TODO
618,6,Water Shuriken,Water,80,100,15,20,1,0,0,S. Attack,S. Defense,The user hits the target with throwing stars three times in a row.,The user hits the target with throwing stars two to five times in a row. This move always goes first.,"One other Pokémon on the field, selected by the trainer.",TODO
619,6,Mystical Fire,Fire,100,100,75,10,0,0,0,S. Attack,S. Defense,"The user attacks by breathing a special, hot fire. This also lowers the target's Sp. Atk stat.",The user attacks by breathing a special hot fire. This also lowers the target’s Sp. Atk stat.,"One other Pokémon on the field, selected by the trainer.",100
620,6,Spiky Shield,Grass,-1,,,10,4,0,0,None,None,"In addition to protecting the user from attacks, this move also damages any attacker who makes direct contact.",In addition to protecting the user from attacks this move also damages any attacker who makes direct contact.,The user.,TODO
621,6,Aromatic Mist,Fairy,-1,,,20,0,0,0,None,None,The user sharply raises the Sp. Def stat of ally Pokémon with a mysterious aroma.,The user raises the Sp. Def stat of an ally Pokémon by using a mysterious aroma.,The user's ally (if any).,TODO
622,6,Eerie Impulse,Electric,100,100,,15,0,0,0,None,None,The user's body generates an eerie impulse. Exposing the target to it harshly lowers the target's Sp. Atk stat.,The user’s body generates an eerie impulse. Exposing the target to it harshly lowers the target’s Sp. Atk stat.,"One other Pokémon on the field, selected by the trainer.",TODO
623,6,Venom Drench,Poison,100,100,,20,0,0,0,None,None,"Opposing Pokémon are drenched in an odd poisonous liquid. This lowers their Attack, Sp. Atk, and Movement Speed.",Opposing Pokémon are drenched in an odd poisonous liquid. This lowers the Attack Sp. Atk and Speed stats of a poisoned target.,All opposing Pokémon.,100
624,6,Powder,Bug,100,100,,20,1,0,0,None,None,The user covers opponents in a powder that causes an explosion when exposed to fire or electricity.,The user covers the target in a combustible powder. If the target uses a Fire-type move the powder explodes and damages the target.,"One other Pokémon on the field, selected by the trainer.",TODO
625,6,Geomancy,Fairy,-1,,,10,0,1,0,None,None,"The user absorbs energy and sharply raises its Sp. Atk, Sp. Def, and Speed stats on the next turn.",The user absorbs energy and sharply raises its Sp. Atk Sp. Def and Speed stats on the next turn.,The user.,TODO
626,6,Magnetic Flux,Electric,-1,,,20,0,0,0,None,None,The user manipulates magnetic fields which raises the Defense and Sp. Def stats of ally Pokémon.,The user manipulates magnetic fields which raises the Defense and Sp. Def stats of ally Pokémon with the Plus or Minus Ability.,The user and its allies.,TODO
627,6,Happy Hour,Normal,-1,,,30,0,0,0,None,None,Using Happy Hour causes all ground ₽ to be doubled. Only works on ₽ that hasn't been touched by any Pokemon.,Using Happy Hour doubles the amount of prize money received after battle.,The user's side of the field.  Affects the user and its ally (if any).,TODO
628,6,Electric Terrain,Electric,-1,,,10,0,0,0,None,None,The user electrifies the entire floor. Pokémon can no longer fall asleep.,The user electrifies the ground for five turns powering up Electric-type moves. Pokémon on the ground no longer fall asleep.,The entire field.  Affects all Pokémon.,TODO
629,6,Dazzling Gleam,Fairy,100,100,80,10,0,0,0,S. Attack,S. Defense,The user damages opposing Pokémon by emitting a powerful flash.,The user damages opposing Pokémon by emitting a powerful flash.,All opposing Pokémon.,TODO
630,6,Celebrate,Normal Fairy,-1,,,40,0,0,0,None,None,Yay!,The Pokémon congratulates you on your special day!,The user.,TODO
631,6,Hold Hands,Normal,-1,,,40,0,0,0,None,None,The user and an ally hold hands. This makes them very happy.,The user and an ally hold hands. This makes them very happy.,The user's ally (if any).,TODO
632,6,Baby Doll Eyes,Fairy,100,100,,30,1,0,0,None,None,"The user stares at the target with its baby-doll eyes, which lowers its Attack stat.",The user stares at the target with its baby-doll eyes which lowers its Attack stat. This move always goes first.,"One other Pokémon on the field, selected by the trainer.",TODO
633,6,Nuzzle,Electric,100,100,20,20,0,0,0,Attack,Defense,The user attacks by nuzzling its electrified cheeks against the target. This also leaves the target with paralysis.,The user attacks by nuzzling its electrified cheeks against the target. This also leaves the target with paralysis.,"One other Pokémon on the field, selected by the trainer.",100
634,6,Hold Back,Normal,100,100,40,40,0,0,0,Attack,Defense,The user holds back when it attacks and the target is left with at least 1 HP.,The user holds back when it attacks and the target is left with at least 1 HP.,"One other Pokémon on the field, selected by the trainer.",TODO
635,6,Infestation,Bug,100,100,20,20,0,0,0,S. Attack,S. Defense,The target is infested and trapped for three turns.,The target is infested and attacked for four to five turns. The target can’t flee during this time.,"One other Pokémon on the field, selected by the trainer.",100
636,6,Power Up Punch,Fighting,100,100,40,20,0,0,0,Attack,Defense,Striking opponents over and over makes the user's fists harder. Hitting a target raises the Attack stat.,Striking opponents over and over makes the user’s fists harder. Hitting a target raises the Attack stat.,"One other Pokémon on the field, selected by the trainer.",100
637,6,Oblivion Wing,Flying,100,100,80,10,0,0,0,S. Attack,S. Defense,The user absorbs its target's HP. The user's HP is restored by 75% the damage taken by the target.,The user absorbs its target’s HP. The user’s HP is restored by over half of the damage taken by the target.,"One other Pokémon on the field, selected by the trainer.",TODO
638,6,Thousand Arrows,Ground,100,100,90,10,0,0,0,Attack,Defense,This move also hits opposing Pokémon that are in the air. Those Pokémon are knocked down to the ground.,This move also hits opposing Pokémon that are in the air. Those Pokémon are knocked down to the ground.,All opposing Pokémon.,100
639,6,Thousand Waves,Ground,100,100,90,10,0,0,0,Attack,Defense,The user attacks with a wave that crawls along the ground. Those hit can't flee from battle.,The user attacks with a wave that crawls along the ground. Those hit can’t flee from battle.,All opposing Pokémon.,TODO
640,6,Land’s Wrath,Ground,100,100,90,10,0,0,0,Attack,Defense,The user gathers the energy of the land and focuses that power on opposing Pokémon to damage them.,The user gathers the energy of the land and focuses that power on opposing Pokémon to damage them.,All opposing Pokémon.,TODO
641,6,Light of Ruin,Fairy,90,90,140,5,0,0,0,S. Attack,S. Defense,"Drawing power from the Eternal Flower, the user fires a powerful beam of light. This also damages the user quite a lot.",Drawing power from the Eternal Flower the user fires a powerful beam of light. This also damages the user quite a lot.,"One other Pokémon on the field, selected by the trainer.",TODO
642,6,Origin Pulse,Water,85,85,110,10,0,0,0,S. Attack,S. Defense,The user attacks opposing Pokémon with countless beams of light that glow a deep and brilliant blue.,The user attacks opposing Pokémon with countless beams of light that glow a deep and brilliant blue.,All opposing Pokémon.,TODO
643,6,Precipice Blades,Ground,85,85,120,10,0,0,0,Attack,Defense,The user attacks opposing Pokémon by manifesting the power of the land in fearsome blades of stone.,The user attacks opposing Pokémon by manifesting the power of the land in fearsome blades of stone.,All opposing Pokémon.,TODO
644,6,Dragon Ascent,Flying,100,100,120,5,0,0,0,Attack,Defense,"After soaring upward, the user attacks its target by dropping out of the sky at high speeds, although it lowers its own Defense and Sp. Def in the process.",After soaring upward the user attacks its target by dropping out of the sky at high speeds. But it lowers its own Defense and Sp. Def stats in the process.,"One other Pokémon on the field, selected by the trainer.",100
645,6,Hyperspace Fury,Dark,-1,,100,5,0,0,0,Attack,Defense,"Using its many arms, the user unleashes a barrage of attacks that ignore the effects of moves like Protect and Detect. This attack lowers the user's Defense.",Using its many arms the user unleashes a barrage of attacks that ignore the effects of moves like Protect and Detect. But the user’s Defense stat falls.,"One other Pokémon on the field, selected by the trainer.",100
646,7,Shore Up,Ground,-1,,,10,0,0,0,None,None,The user regains up to half of its max HP. It restores more HP in a sandstorm.,The user regains up to half of its max HP. It restores more HP in a sandstorm.,The user.,TODO
647,7,First Impression,Bug,100,100,110,10,2,0,0,Attack,Defense,"Although this move has great power and speed, it only works once per floor.",Although this move has great power it only works the first turn the user is in battle.,"One other Pokémon on the field, selected by the trainer.",TODO
648,7,Baneful Bunker,Poison,-1,,,10,4,0,0,None,None,"In addition to protecting the user from attacks, this move also poisons any attacker that makes direct contact.",In addition to protecting the user from attacks this move also poisons any attacker that makes direct contact.,The user.,TODO
649,7,Spirit Shackle,Ghost,100,100,80,10,0,0,0,Attack,Defense,The user attacks while simultaneously stitching the target's shadow to the ground to prevent the target from escaping.,The user attacks while simultaneously stitching the target’s shadow to the ground to prevent the target from escaping.,"One other Pokémon on the field, selected by the trainer.",TODO
650,7,Darkest Lariat,Dark,100,100,85,10,0,0,0,Attack,Defense,The user swings both arms and hits the target. The target's stat changes don't affect this attack's damage.,The user swings both arms and hits the target. The target’s stat changes don’t affect this attack’s damage.,"One other Pokémon on the field, selected by the trainer.",TODO
651,7,Sparkling Aria,Water,100,100,90,10,0,0,0,S. Attack,S. Defense,"The user bursts into song, emitting many bubbles. Any Pokémon suffering from a burn will be healed by the touch of these bubbles.",The user bursts into song emitting many bubbles. Any Pokémon suffering from a burn will be healed by the touch of these bubbles.,Every other Pokémon on the field.,TODO
652,7,Ice Hammer,Ice,90,90,100,10,0,0,0,Attack,Defense,"The user swings and hits with its strong, heavy fist. It lowers the user's Speed, however.",The user swings and hits with its strong heavy fist. It lowers the user’s Speed however.,"One other Pokémon on the field, selected by the trainer.",100
653,7,Floral Healing,Fairy,-1,,,10,0,0,0,None,None,The user restores the target's HP by up to half of its max HP. It restores more HP when the terrain is grass.,The user restores the target’s HP by up to half of its max HP. It restores more HP when the terrain is grass.,"One other Pokémon on the field, selected by the trainer.",TODO
654,7,High Horsepower,Ground,95,95,95,10,0,0,0,Attack,Defense,The user fiercely attacks the target using its entire body.,The user fiercely attacks the target using its entire body.,"One other Pokémon on the field, selected by the trainer.",TODO
655,7,Strength Sap,Grass,100,100,,10,0,0,0,None,None,The user restores its HP by the same amount as the target's Attack stat. It also lowers the target's Attack stat.,The user restores its HP by the same amount as the target’s Attack stat. It also lowers the target’s Attack stat.,"One other Pokémon on the field, selected by the trainer.",100
656,7,Solar Blade,Grass,100,100,125,10,0,0,0,Attack,Defense,"The user gathers light and fills a blade with the light's energy, attacking the target on the next turn. In sunlight, the charge is skipped and it never misses.",In this two-turn attack the user gathers light and fills a blade with the light’s energy attacking the target on the next turn.,"One other Pokémon on the field, selected by the trainer.",TODO
657,7,Leafage,Grass,100,100,40,40,0,0,0,Attack,Defense,The user attacks by pelting the target with leaves.,The user attacks by pelting the target with leaves.,"One other Pokémon on the field, selected by the trainer.",TODO
658,7,Spotlight,Normal,-1,,,15,3,0,0,None,None,The user shines a spotlight on the target so that only the target will be attacked during the turn.,The user shines a spotlight on the target so that only the target will be attacked during the turn.,"One other Pokémon on the field, selected by the trainer.",TODO
659,7,Toxic Thread,Poison,100,100,,20,0,0,0,None,None,The user shoots poisonous threads to poison the target and lower the target's Speed stat.,The user shoots poisonous threads to poison the target and lower the target’s Speed stat.,"One other Pokémon on the field, selected by the trainer.",100
660,7,Laser Focus,Normal,-1,,,30,0,0,0,None,None,The user concentrates intensely. The attack on the next turn always results in a critical hit.,The user concentrates intensely. The attack on the next turn always results in a critical hit.,The user.,TODO
661,7,Gear Up,Steel,-1,,,20,0,0,0,None,None,The user engages its gears to raise the Attack and Sp. Atk stats of ally Pokémon with the Plus or Minus Ability.,The user engages its gears to raise the Attack and Sp. Atk stats of ally Pokémon with the Plus or Minus Ability.,The user and its allies.,TODO
662,7,Throat Chop,Dark,100,100,80,15,0,0,0,Attack,Defense,"The user attacks the target's throat, and the resultant suffering prevents the target from using moves that emit sound for two turns.",The user attacks the target’s throat and the resultant suffering prevents the target from using moves that emit sound for two turns.,"One other Pokémon on the field, selected by the trainer.",100
663,7,Pollen Puff,Bug,100,100,90,15,0,0,0,S. Attack,S. Defense,"The user attacks the enemy with a pollen puff that explodes. If the target is an ally, it gives the ally a pollen puff that restores its HP instead.",The user attacks the enemy with a pollen puff that explodes. If the target is an ally it gives the ally a pollen puff that restores its HP instead.,"One other Pokémon on the field, selected by the trainer.",TODO
664,7,Anchor Shot,Steel,100,100,80,20,0,0,0,Attack,Defense,The user entangles the target with its anchor chain while attacking. The target becomes unable to flee.,The user entangles the target with its anchor chain while attacking. The target becomes unable to flee.,"One other Pokémon on the field, selected by the trainer.",TODO
665,7,Psychic Terrain,Psychic,-1,,,10,0,0,0,None,None,This protects Pokémon on the ground from priority moves and powers up Psychic-type moves for five turns.,This protects Pokémon on the ground from priority moves and powers up Psychic-type moves for five turns.,The entire field.  Affects all Pokémon.,TODO
666,7,Lunge,Bug,100,100,80,15,0,0,0,Attack,Defense,"The user makes a lunge at the target, attacking with full force. This also lowers the target's Attack stat.",The user makes a lunge at the target attacking with full force. This also lowers the target’s Attack stat.,"One other Pokémon on the field, selected by the trainer.",100
667,7,Fire Lash,Fire,100,100,80,15,0,0,0,Attack,Defense,The user strikes the target with a burning lash. This also lowers the target's Defense stat.,The user strikes the target with a burning lash. This also lowers the target’s Defense stat.,"One other Pokémon on the field, selected by the trainer.",100
668,7,Power Trip,Dark,100,100,20,10,0,0,0,Attack,Defense,The user boasts its strength and attacks the target. This move gets 20 extra  power for each stat boost.,The user boasts its strength and attacks the target. The more the user’s stats are raised the greater the move’s power.,"One other Pokémon on the field, selected by the trainer.",TODO
669,7,Burn Up,Fire,100,100,130,5,0,0,0,S. Attack,S. Defense,"To inflict massive damage, the user burns itself out. After using this move, the user will no longer be Fire type.",To inflict massive damage the user burns itself out. After using this move the user will no longer be Fire type.,"One other Pokémon on the field, selected by the trainer.",TODO
670,7,Speed Swap,Psychic,-1,,,10,0,0,0,None,None,The user exchanges Speed stats with the target.,The user exchanges Speed stats with the target.,"One other Pokémon on the field, selected by the trainer.",TODO
671,7,Smart Strike,Steel,-1,,70,10,0,0,0,Attack,Defense,The user stabs the target with a sharp horn. This attack never misses.,The user stabs the target with a sharp horn. This attack never misses.,"One other Pokémon on the field, selected by the trainer.",TODO
672,7,Purify,Poison,-1,,,20,0,0,0,None,None,"The user heals the target's status condition. If the move succeeds, it also restores the user's own HP.",The user heals the target’s status condition. If the move succeeds it also restores the user’s own HP.,"One other Pokémon on the field, selected by the trainer.",TODO
673,7,Revelation Dance,Normal,100,100,90,15,0,0,0,S. Attack,S. Defense,The user attacks the target by dancing very hard. The user's first type determines the type of this move.,The user attacks the target by dancing very hard. The user’s type determines the type of this move.,"One other Pokémon on the field, selected by the trainer.",TODO
674,7,Core Enforcer,Dragon,100,100,100,10,0,0,0,S. Attack,S. Defense,"If the Pokémon the user has inflicted damage on have already used their moves, this move eliminates the effect of the target's Ability.",If the Pokémon the user has inflicted damage on have already used their moves this move eliminates the effect of the target’s Ability.,All opposing Pokémon.,TODO
675,7,Trop Kick,Grass,100,100,70,15,0,0,0,Attack,Defense,The user lands an intense kick of tropical origins on the target. This also lowers the target's Attack stat.,The user lands an intense kick of tropical origins on the target. This also lowers the target’s Attack stat.,"One other Pokémon on the field, selected by the trainer.",100
676,7,Instruct,Psychic,-1,,,15,0,0,0,None,None,The user instructs the target to use the target's last move again.,The user instructs the target to use the target’s last move again.,"One other Pokémon on the field, selected by the trainer.",TODO
677,7,Beak Blast,Flying,100,100,100,15,-2,0,0,Attack,Defense,"The user first heats up its beak, and then it attacks the target. Making direct contact with the Pokémon while it's heating up its beak results in a burn.",The user first heats up its beak and then it attacks the target. Making direct contact with the Pokémon while it’s heating up its beak results in a burn.,"One other Pokémon on the field, selected by the trainer.",TODO
678,7,Clanging Scales,Dragon,100,100,110,5,0,0,0,S. Attack,S. Defense,The user rubs the scales on its entire body and makes a huge noise to attack the opposing Pokémon. The user's Defense stat goes down after the attack.,The user rubs the scales on its entire body and makes a huge noise to attack the opposing Pokémon. The user’s Defense stat goes down after the attack.,All opposing Pokémon.,100
679,7,Dragon Hammer,Dragon,100,100,90,15,0,0,0,Attack,Defense,The user uses its body like a hammer to attack the target and inflict damage.,The user uses its body like a hammer to attack the target and inflict damage.,"One other Pokémon on the field, selected by the trainer.",TODO
680,7,Brutal Swing,Dark,100,100,60,20,0,0,0,Attack,Defense,The user swings its body around violently to inflict damage on everything in its vicinity.,The user swings its body around violently to inflict damage on everything in its vicinity.,Every other Pokémon on the field.,TODO
681,7,Aurora Veil,Ice,-1,,,20,0,0,0,None,None,This move reduces damage from physical and special moves for five turns. This can be used only in Hail.,This move reduces damage from physical and special moves for five turns. This can be used only in a hailstorm.,The user's side of the field.  Affects the user and its ally (if any).,TODO
682,7,Shell Trap,Fire,100,100,150,5,-3,0,0,S. Attack,S. Defense,"The user sets a shell trap. If the user is hit by a physical move, the trap will explode and inflict damage on the opposing Pokémon.",The user sets a shell trap. If the user is hit by a physical move the trap will explode and inflict damage on the opposing Pokémon.,All opposing Pokémon.,TODO
683,7,Fleur Cannon,Fairy,90,90,130,5,0,0,0,S. Attack,S. Defense,The user unleashes a strong beam. The attack's recoil harshly lowers the user's Sp. Atk stat.,The user unleashes a strong beam. The attack’s recoil harshly lowers the user’s Sp. Atk stat.,"One other Pokémon on the field, selected by the trainer.",100
684,7,Psychic Fangs,Psychic,100,100,85,10,0,0,0,Attack,Defense,The user bites the target with its psychic capabilities. This can also destroy Light Screen and Reflect.,The user bites the target with its psychic capabilities. This can also destroy Light Screen and Reflect.,"One other Pokémon on the field, selected by the trainer.",TODO
685,7,Stomping Tantrum,Ground,100,100,75,10,0,0,0,Attack,Defense,"Driven by frustration, the user attacks the target. If the user's previous move has failed, the power of this move doubles.",Driven by frustration the user attacks the target. If the user’s previous move has failed the power of this move doubles.,"One other Pokémon on the field, selected by the trainer.",TODO
686,7,Shadow Bone,Ghost,100,100,85,10,0,0,0,Attack,Defense,The user attacks by beating the target with a bone that contains a spirit. This has a 20% chance to lower the target's Defense stat.,The user attacks by beating the target with a bone that contains a spirit. This may also lower the target’s Defense stat.,"One other Pokémon on the field, selected by the trainer.",20
687,7,Accelerock,Rock,100,100,40,20,1,0,0,Attack,Defense,The user smashes into the target at high speed. This move always goes first.,The user smashes into the target at high speed. This move always goes first.,"One other Pokémon on the field, selected by the trainer.",TODO
688,7,Liquidation,Water,100,100,85,10,0,0,0,Attack,Defense,The user slams into the target using a full-force blast of water. This has a 20% chance to lower the target's Defense stat.,The user slams into the target using a full-force blast of water. This may also lower the target’s Defense stat.,"One other Pokémon on the field, selected by the trainer.",20
689,7,Prismatic Laser,Psychic,100,100,160,10,0,0,0,S. Attack,S. Defense,The user shoots powerful lasers using the power of a prism. The user can't move on the next turn.,The user shoots powerful lasers using the power of a prism. The user can’t move on the next turn.,"One other Pokémon on the field, selected by the trainer.",TODO
690,7,Spectral Thief,Ghost,100,100,90,10,0,0,0,Attack,Defense,"The user hides in the target's shadow, steals the target's stat boosts, and then attacks.",The user hides in the target’s shadow steals the target’s stat boosts and then attacks.,"One other Pokémon on the field, selected by the trainer.",TODO
691,7,Sunsteel Strike,Steel,100,100,100,5,0,0,0,Attack,Defense,The user slams into the target with the force of a meteor. This move can be used on the target regardless of its Abilities.,The user slams into the target with the force of a meteor. This move can be used on the target  regardless of its Abilities.,"One other Pokémon on the field, selected by the trainer.",TODO
692,7,Moongeist Beam,Ghost,100,100,100,5,0,0,0,S. Attack,S. Defense,The user emits a sinister ray to attack the target. This move can be used on the target regardless of its Abilities.,The user emits a sinister ray to attack the target. This move can be used on the target regardless of  its Abilities.,"One other Pokémon on the field, selected by the trainer.",TODO
693,7,Tearful Look,Normal,-1,,,20,0,0,0,None,None,The user gets teary eyed to make the target lose its combative spirit. This lowers the target's Attack and Sp. Atk stats.,The user gets teary eyed to make the target lose its combative spirit. This lowers the target’s Attack and Sp. Atk stats.,"One other Pokémon on the field, selected by the trainer.",100
694,7,Zing Zap,Electric,100,100,80,10,0,0,0,Attack,Defense,"A strong electric blast crashes down on the target, giving it an electric shock. This may also make the target flinch.",A strong electric blast crashes down on the target giving it an electric shock. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",30
695,7,Nature’s Madness,Fairy,90,90,,10,0,0,0,S. Attack,S. Defense,The user hits the target with the force of nature. It halves the target's HP.,The user hits the target with the force of nature. It halves the target’s HP.,"One other Pokémon on the field, selected by the trainer.",TODO
696,7,Multi Attack,Normal,100,100,120,10,0,0,0,Attack,Defense,"Cloaking itself in high energy, the user slams into the target. The move's type changes depending on the form the user is in.",Cloaking itself in high energy the user slams into the target. The memory held determines the move’s type.,"One other Pokémon on the field, selected by the trainer.",TODO
697,7,Mind Blown,Fire,100,100,150,5,0,0,0,S. Attack,S. Defense,The user attacks everything around it by causing its own head to explode. This also damages the user.,The user attacks everything around it by causing its own head to explode. This also damages the user.,Every other Pokémon on the field.,TODO
698,7,Plasma Fists,Electric,100,100,100,15,0,0,0,Attack,Defense,The user attacks with electrically charged fists. This move changes Normal-type moves to Electric-type moves.,The user attacks with electrically charged fists. This move changes Normal-type moves to Electric-type moves.,"One other Pokémon on the field, selected by the trainer.",TODO
699,7,Photon Geyser,Psychic,100,100,100,5,0,0,0,S. Attack,S. Defense,The user attacks a target with a pillar of light. This move inflicts Attack or Sp. Atk damage—whichever stat is higher for the user.,The user attacks a target with a pillar of light. This move inflicts Attack or Sp. Atk damage—whichever stat is higher for the user.,"One other Pokémon on the field, selected by the trainer.",TODO
700,7,Double Iron Bash,Steel,,100,60,5,0,0,0,Attack,Defense,TODO,,"One other Pokémon on the field, selected by the trainer.",30
701,7,Blinding Speed,Light,100,100,60,40,4,0,0,Attack,Defense,"This move hits even faster than Extreme Speed and almost always goes first, but the user gets hurt a bit.",,TODO,TODO
702,7,Light Bomb,Light,90,90,80,30,0,0,0,Attack,Defense,The user leaps high and drops down like a bomb on the target with a blinding explosion.,,TODO,TODO
703,7,Lidar Cannon,Light,90,100,200,5,0,1,1,S. Attack,S. Defense,"The user concentrates light and fires it in a thin, explosive ray that pierces through targets. Incredibly powerful, but the user has to charge one turn, and rest another.",,TODO,TODO
704,7,Star Beam,Light,100,100,100,5,0,0,0,S. Attack,S. Defense,"This move can only be used by Eevee and it's eeveelutions. It turns into the type of the user, but if the user is Normal type, it becomes Dragon type instead and never misses.",,TODO,TODO
705,Z,Breakneck Blitz,Normal,-1,,???,1,0,???,???,???,???,"The user builds up its momentum using its Z-Power and crashes into the target at full speed. The power varies, depending on the original move.",The user builds up its momentum using its Z-Power and crashes into the target at full speed. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
706,Z,All Out Pummeling,Fighting,-1,,???,1,0,???,???,???,???,"The user rams an energy orb created by its Z-Power into the target with full force. The power varies, depending on the original move.",The user rams an energy orb created by its Z-Power into the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
707,Z,Supersonic Skystrike,Flying,-1,,???,1,0,???,???,???,???,"The user soars up with its Z-Power and plummets toward the target at full speed. The power varies, depending on the original move.",The user soars up with its Z-Power and plummets toward the target at full speed. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
708,Z,Acid Downpour,Poison,-1,,???,1,0,???,???,???,???,"The user creates a poisonous swamp using its Z-Power and sinks the target into it at full force. The power varies, depending on the original move.",The user creates a poisonous swamp using its Z-Power and sinks the target into it at full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
709,Z,Tectonic Rage,Ground,-1,,???,1,0,???,???,???,???,"The user burrows deep into the ground and slams into the target with the full force of its Z-Power. The power varies, depending on the original move.",The user burrows deep into the ground and slams into the target with the full force of its Z-Power. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
710,Z,Continental Crush,Rock,-1,,???,1,0,???,???,???,???,"The user summons a huge rock mountain using its Z-Power and drops it onto the target with full force. The power varies, depending on the original move.",The user summons a huge rock mountain using its Z-Power and drops it onto the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
711,Z,Savage Spin Out,Bug,-1,,???,1,0,???,???,???,???,"The user binds the target with full force with threads of silk that the user spits using its Z-Power. The power varies, depending on the original move.",The user binds the target with full force with threads of silk that the user spits using its Z-Power. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
712,Z,Never Ending Nightmare,Ghost,-1,,???,1,0,???,???,???,???,"Deep-seated grudges summoned by the user's Z-Power trap the target. The power varies, depending on the original move.",Deep-seated grudges summoned by the user’s Z-Power trap the target. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
713,Z,Corkscrew Crash,Steel,-1,,???,1,0,???,???,???,???,"The user spins very fast and rams into the target with the full force of its Z-Power. The power varies, depending on the original move.",The user spins very fast and rams into the target with the full force of its Z-Power. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
714,Z,Inferno Overdrive,Fire,-1,,???,1,0,???,???,???,???,The user breathes a stream of intense fire toward the target with the full force of its Z-Power. The power varies depending on the original move.,The user breathes a stream of intense fire toward the target with the full force of its Z-Power. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
715,Z,Hydro Vortex,Water,-1,,???,1,0,???,???,???,???,"The user creates a huge whirling current using its Z-Power to swallow the target with full force. The power varies, depending on the original move.",The user creates a huge whirling current using its Z-Power to swallow the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
716,Z,Bloom Doom,Grass,-1,,???,1,0,???,???,???,???,"The user collects energy from plants using its Z-Power and attacks the target with full force. The power varies, depending on the original move.",The user collects energy from plants using its Z-Power and attacks the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
717,Z,Gigavolt Havoc,Electric,-1,,???,1,0,???,???,???,???,"The user hits the target with a powerful electric current collected by its Z-Power. The power varies, depending on the original move.",The user hits the target with a powerful electric current collected by its Z-Power. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
718,Z,Shattered Psyche,Psychic,-1,,???,1,0,???,???,???,???,"The user controls the target with its Z-Power and hurts the target with full force. The power varies, depending on the original move.",The user controls the target with its Z-Power and hurts the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
719,Z,Subzero Slammer,Ice,-1,,???,1,0,???,???,???,???,"The user dramatically drops the temperature using its Z-Power and freezes the target with full force. The power varies, depending on the original move.",The user dramatically drops the temperature using its Z-Power and freezes the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
720,Z,Devastating Drake,Dragon,-1,,???,1,0,???,???,???,???,"The user materializes its aura using its Z-Power and attacks the target with full force. The power varies, depending on the original move.",The user materializes its aura using its Z-Power and attacks the target with full force. The power varies depending on the original move.,"One other Pokémon on the field, selected by the trainer.",TODO
